order,value
2507,17
2508,51
2509,18
2510,64
2511,59
2512,38
2513,38
2514,38
2515,51
2516,33
2517,33
2518,62
2519,38
2520,-29
2521,36
2522,36
2523,32
2524,32
2525,36
2526,38
2527,62
2528,14
2529,14
2530,0
2531,33
2532,-32
2533,33
2534,49
2535,0
2536,60
2537,36
2538,17
2539,-26
2540,-33
2541,14
2542,35
2543,36
2544,38
2545,38
2546,33
2547,38
2548,64
2549,18
2550,38
2551,17
2552,52
2553,51
2554,38
2555,61
2556,35
2557,33
2558,33
2559,44
2560,33
2561,38
2562,38
2563,41
2564,36
2565,61
2566,34
2567,12
2568,-5
2569,33
2570,42
2571,60
2572,33
2573,33
2574,33
2575,33
2576,61
2577,20
2578,44
2579,36
2580,17
2581,59
2582,40
2583,36
2584,36
2585,35
2586,38
2587,0
2588,53
2589,38
2590,35
2591,38
2592,19
2593,36
2594,17
2595,36
2596,60
2597,36
2598,36
2599,36
2600,62
2601,38
2602,17
2603,38
2604,63
2605,36
2606,17
2607,36
2608,33
2609,36
2610,36
2611,39
2612,38
2613,14
2614,17
2615,62
2616,33
2617,36
2618,36
2619,33
2620,38
2621,61
2622,38
2623,40
2624,33
2625,33
2626,39
2627,39
2628,19
2629,38
2630,19
2631,38
2632,61
2633,36
2634,63
2635,33
2636,33
2637,33
2638,33
2639,33
2640,41
2641,33
2642,47
2643,-10
2644,19
2645,18
2646,33
2647,60
2648,60
2649,33
2650,-7
2651,33
2652,38
2653,14
2654,33
2655,19
2656,37
2657,33
2658,13
2659,34
2660,40
2661,61
2662,-19
2663,64
2664,19
2665,35
2666,38
2667,38
2668,19
2669,59
2670,46
2671,39
2672,39
2673,33
2674,38
2675,38
2676,38
2677,35
2678,33
2679,50
2680,38
2681,36
2682,38
2683,51
2684,61
2685,39
2686,39
2687,35
2688,61
2689,63
2690,19
2691,62
2692,33
2693,19
2694,14
2695,38
2696,38
2697,38
2698,38
2699,59
2700,19
2701,38
2702,38
2703,19
2704,37
2705,60
2706,33
2707,47
2708,38
2709,33
2710,36
2711,38
2712,59
2713,38
2714,38
2715,18
2716,38
2717,38
2718,-31
2719,38
2720,38
2721,0
2722,14
2723,46
2724,35
2725,14
2726,39
2727,33
2728,33
2729,-29
2730,33
2731,33
2732,60
2733,14
2734,37
2735,38
2736,18
2737,33
2738,35
2739,60
2740,63
2741,33
2742,37
2743,61
2744,37
2745,36
2746,59
2747,60
2748,38
2749,38
2750,19
2751,43
2752,38
2753,60
2754,18
2755,18
2756,35
2757,33
2758,44
2759,31
2760,31
2761,19
2762,19
2763,19
2764,63
2765,63
2766,33
2767,38
2768,38
2769,61
2770,19
2771,62
2772,33
2773,61
2774,17
2775,37
2776,18
2777,33
2778,62
2779,19
2780,39
2781,-26
2782,35
2783,39
2784,19
2785,38
2786,39
2787,33
2788,36
2789,38
2790,33
2791,19
2792,37
2793,63
2794,38
2795,60
2796,33
2797,33
2798,33
2799,38
2800,38
2801,33
2802,60
2803,48
2804,19
2805,37
2806,33
2807,46
2808,33
2809,36
2810,36
2811,38
2812,38
2813,38
2814,19
2815,61
2816,61
2817,35
2818,45
2819,32
2820,60
2821,33
2822,33
2823,34
2824,33
2825,19
2826,44
2827,9
2828,38
2829,38
2830,61
2831,19
2832,38
2833,38
2834,38
2835,38
2836,-7
2837,60
2838,19
2839,17
2840,44
2841,-21
2842,14
2843,19
2844,60
2845,36
2846,45
2847,19
2848,38
2849,64
2850,60
2851,36
2852,38
2853,60
2854,14
2855,34
2856,33
2857,39
2858,36
2859,38
2860,60
2861,61
2862,38
2863,17
2864,19
2865,34
2866,40
2867,34
2868,34
2869,37
2870,39
2871,38
2872,61
2873,37
2874,61
2875,38
2876,36
2877,33
2878,44
2879,44
2880,61
2881,39
2882,36
2883,32
2884,38
2885,33
2886,64
2887,17
2888,63
2889,39
2890,38
2891,35
2892,46
2893,38
2894,38
2895,61
2896,62
2897,35
2898,37
2899,14
2900,19
2901,62
2902,33
2903,33
2904,19
2905,63
2906,39
2907,33
2908,38
2909,19
2910,38
2911,61
2912,36
2913,61
2914,34
2915,31
2916,38
2917,38
2918,38
2919,19
2920,36
2921,45
2922,-19
2923,26
2924,46
2925,62
2926,62
2927,38
2928,60
2929,60
2930,64
2931,59
2932,19
2933,61
2934,19
2935,60
2936,33
2937,-59
2938,19
2939,32
2940,14
2941,19
2942,54
2943,36
2944,17
2945,61
2946,35
2947,36
2948,17
2949,38
2950,69
2951,33
2952,33
2953,-27
2954,2
2955,19
2956,38
2957,36
2958,19
2959,38
2960,33
2961,17
2962,38
2963,33
2964,38
2965,17
2966,17
2967,63
2968,35
2969,48
2970,60
2971,19
2972,44
2973,62
2974,-15
