order,value
1057,48
1058,999
1059,999
1060,62
1061,999
1062,999
1063,999
1064,999
1065,999
1066,999
1067,999
1068,999
1069,999
1070,999
1071,999
1072,999
1073,257
1074,165
1075,171
1076,999
1077,999
1078,999
1079,181
1080,142
1081,39
1082,131
1083,154
1084,107
1085,62
1086,0
1087,154
1088,270
1089,0
1090,999
1091,361
1092,14
1093,130
1094,90
1095,0
1096,6
1097,999
1098,999
1099,0
1100,68
1101,0
1102,0
1103,10
1104,37
1105,999
1106,999
1107,127
1108,130
1109,111
1110,67
1111,81
1112,0
1113,42
1114,12
1115,0
1116,33
1117,63
1118,78
1119,16
1120,106
1121,52
1122,0
1123,9
1124,364
1125,260
1126,125
1127,146
1128,143
1129,0
1130,91
1131,73
1132,8
1133,126
1134,5
1135,16
1136,15
1137,31
1138,999
1139,999
1140,999
1141,999
1142,309
1143,11
1144,155
1145,130
1146,125
1147,103
1148,0
1149,0
1150,9
1151,71
1152,28
1153,55
1154,7
1155,11
1156,999
1157,999
1158,999
1159,0
1160,271
1161,0
1162,999
1163,600
1164,0
1165,169
1166,0
1167,32
1168,115
1169,0
1170,77
1171,0
1172,11
1173,999
1174,0
1175,32
1176,999
1177,999
1178,999
1179,999
1180,432
1181,172
1182,153
1183,110
1184,0
1185,35
1186,212
1187,999
1188,170
1189,6
1190,22
1191,999
1192,999
1193,257
1194,65
1195,0
1196,13
1197,999
1198,999
1199,0
1200,132
1201,0
1202,103
1203,105
1204,0
1205,65
1206,14
1207,999
1208,0
1209,132
1210,67
1211,0
1212,0
1213,319
1214,92
1215,0
1216,284
1217,151
1218,74
1219,0
1220,84
1221,0
1222,214
1223,169
1224,130
1225,121
1226,31
1227,0
1228,7
1229,18
1230,999
1231,999
1232,238
1233,999
1234,0
1235,17
1236,266
1237,49
1238,160
1239,42
1240,7
1241,35
1242,0
1243,67
1244,111
1245,0
1246,370
1247,0
1248,233
1249,0
1250,89
1251,61
1252,28
1253,999
1254,999
1255,999
1256,999
1257,999
1258,999
1259,999
1260,999
1261,999
1262,999
1263,73
1264,999
1265,266
1266,999
1267,999
1268,999
1269,999
1270,999
1271,999
1272,999
1273,999
1274,999
1275,999
1276,999
1277,999
1278,999
1279,999
1280,999
