Order,Value
1848,2
1849,4
1850,4
1851,2
1852,1
1853,0
1854,0
1855,2048
1856,2050
1857,2051
1858,2051
1859,2051
1860,2049
1861,2
1862,4
1863,5
1864,3
1865,0
1866,2050
1867,2052
1868,2052
1869,2050
1870,1
1871,4
1872,4
1873,3
1874,2048
1875,2051
1876,2053
1877,2052
1878,2050
1879,1
1880,3
1881,4
1882,4
1883,1
1884,2049
1885,2051
1886,2051
1887,2050
1888,2049
1889,1
1890,2
1891,3
1892,3
1893,1
1894,2050
1895,2052
1896,2052
1897,2051
1898,2048
1899,2
1900,3
1901,2
1902,2
1903,2
1904,2
1905,1
1906,2049
1907,2049
1908,2050
1909,2051
1910,2051
1911,2050
1912,2049
1913,0
1914,1
1915,3
1916,3
1917,1
1918,2048
1919,2049
1920,2049
1921,2049
1922,2048
1923,2048
1924,0
1925,1
1926,1
1927,1
1928,0
1929,2048
1930,2049
1931,2048
1932,0
1933,0
1934,2048
1935,2049
1936,2049
1937,2049
1938,0
1939,1
1940,1
1941,1
1942,2048
1943,2049
1944,2049
1945,2048
1946,0
1947,2
1948,2
1949,1
1950,2048
1951,2051
1952,2052
1953,2052
1954,2050
1955,2
1956,4
1957,5
1958,3
1959,1
1960,2049
1961,2050
1962,2050
1963,2049
1964,2048
1965,1
1966,1
1967,0
1968,2049
1969,2050
1970,2050
1971,2048
1972,1
1973,2
1974,2
1975,2
1976,0
1977,2050
1978,2051
1979,2051
1980,2050
1981,1
1982,2
1983,3
1984,3
1985,2
1986,0
1987,2050
1988,2052
1989,2052
1990,2051
1991,0
1992,3
1993,4
1994,3
1995,1
1996,2049
1997,2050
1998,2050
1999,2049
2000,2048
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,2048
2008,2049
2009,2049
2010,2049
2011,2049
2012,2048
2013,0
2014,1
2015,1
2016,1
2017,2048
2018,2049
2019,2049
2020,2049
2021,0
2022,1
2023,2
2024,1
2025,0
2026,2049
2027,2049
2028,2049
2029,0
2030,2048
2031,2048
2032,0
2033,1
2034,0
2035,2049
2036,2050
2037,2050
2038,2049
2039,1
2040,3
2041,4
2042,3
2043,1
2044,2049
2045,2051
2046,2052
2047,2051
2048,2050
2049,2048
2050,1
2051,2
2052,2
2053,2
2054,0
2055,2049
2056,2050
2057,2050
2058,0
2059,1
2060,2049
2061,2050
2062,2050
2063,2048
2064,2
2065,5
2066,6
2067,4
2068,2048
2069,2051
2070,2052
2071,2051
2072,2050
2073,2049
2074,2049
2075,2049
2076,2048
2077,2
2078,4
2079,5
2080,3
2081,1
2082,2050
2083,2051
2084,2052
2085,2052
2086,2051
2087,2049
2088,1
2089,2
2090,2
2091,2
2092,2
2093,1
2094,2049
2095,2050
2096,2050
2097,2049
2098,2
2099,4
2100,4
2101,2
2102,2050
2103,2053
2104,2053
2105,2050
2106,1
2107,3
2108,3
2109,2
2110,2048
2111,2049
2112,2050
2113,2049
2114,0
2115,1
2116,1
2117,2048
2118,2049
2119,2049
2120,2048
2121,1
2122,1
2123,1
2124,1
2125,2048
2126,2049
2127,2049
2128,2049
2129,2048
2130,0
2131,1
2132,1
2133,0
2134,2049
2135,2050
2136,2049
2137,2049
2138,0
2139,2
2140,3
2141,3
2142,2
