Order,Timestamp
17962,11952
17963,11959
17964,11964
17965,12020
17966,12166
17967,12184
17968,12274
17969,12308
17970,12368
17971,12446
17972,12451
17973,12456
17974,12673
17975,12733
17976,12743
17977,12875
17978,12932
17979,12933
17980,12991
17981,13046
17982,13155
17983,13169
17984,13218
17985,13235
17986,13356
17987,13358
17988,13539
17989,13545
17990,13587
17991,13595
17992,13597
17993,13657
17994,13663
17995,13746
17996,13751
17997,13840
17998,13843
17999,13900
18000,13905
18001,13951
18002,13955
18003,14096
18004,14162
18005,14240
18006,14283
18007,14304
18008,14430
18009,14488
18010,14565
18011,14623
18012,14681
18013,14825
18014,14832
18015,14837
18016,14877
18017,14955
18018,14973
18019,15005
18020,15011
18021,15096
18022,15107
18023,15218
18024,15340
18025,15378
18026,15437
18027,15623
18028,15629
18029,15681
18030,15686
18031,15742
18032,15747
18033,15968
18034,15972
18035,16093
18036,16119
18037,16179
18038,16232
18039,16245
18040,16289
18041,16304
18042,16349
18043,16350
18044,16356
18045,16365
18046,16427
18047,16433
18048,16533
18049,16534
18050,16581
18051,16611
18052,16619
18053,16772
18054,17291
18055,17300
18056,17352
18057,17366
18058,17531
18059,17538
18060,17582
18061,17637
18062,17648
18063,17706
18064,17795
18065,17798
18066,17814
18067,18086
18068,18207
18069,18244
18070,18252
18071,18261
18072,18270
18073,18356
18074,18390
18075,18459
18076,18469
18077,18530
18078,18565
18079,18786
18080,18790
18081,18852
18082,18986
18083,19067
18084,19192
18085,19197
18086,19232
18087,19238
18088,19448
18089,19501
18090,19508
18091,19655
18092,19733
18093,19780
18094,19787
18095,19831
18096,19905
18097,19949
18098,20006
18099,20080
18100,20089
18101,20239
18102,20291
18103,20418
18104,20580
18105,20640
18106,20649
18107,20888
18108,20894
18109,20963
18110,20968
18111,21004
18112,21035
18113,21042
18114,21154
18115,21162
18116,21226
18117,21295
18118,21304
18119,21376
18120,21386
18121,21619
18122,22056
18123,22058
18124,22128
18125,22192
18126,22322
18127,22370
18128,22426
18129,22459
18130,22465
18131,22505
18132,22506
18133,22572
18134,22581
18135,22624
18136,22633
18137,22634
18138,22639
18139,22689
18140,22734
18141,22742
18142,22787
18143,22907
18144,22964
18145,22970
18146,22976
18147,23052
18148,23217
18149,23298
18150,23397
18151,23405
18152,23451
18153,23654
18154,23658
18155,23758
18156,23893
18157,24273
18158,24313
18159,24399
18160,24401
18161,24449
18162,24452
18163,24480
18164,24486
18165,24523
18166,24537
18167,24598
18168,24857
18169,24870
18170,24931
18171,24991
18172,25072
18173,25142
18174,25156
18175,25212
18176,25217
18177,25277
18178,25338
18179,25347
18180,25356
18181,25412
18182,25430
18183,25491
18184,25537
18185,25801
18186,25803
18187,25809
18188,25924
18189,26107
18190,26231
18191,26296
18192,26299
18193,26356
18194,26408
18195,26413
18196,26555
18197,26602
18198,26690
18199,26732
18200,26773
18201,26828
18202,26835
18203,26889
18204,26976
18205,27054
18206,27092
18207,27101
18208,27330
18209,27342
18210,27383
18211,27455
18212,27478
18213,27517
18214,27518
18215,27560
18216,27709
18217,27778
18218,27781
18219,27831
18220,27896
18221,27898
18222,27984
18223,28217
18224,28367
18225,28427
18226,28536
18227,28580
18228,28790
18229,28796
18230,28976
18231,29013
18232,29124
18233,29125
18234,29164
18235,29240
18236,29363
18237,29390
18238,29392
18239,29530
18240,29615
18241,29625
18242,29719
18243,29730
18244,30130
18245,30137
18246,30146
18247,30601
18248,30643
18249,30653
18250,30725
18251,30726
18252,30744
18253,30748
18254,30939
18255,30972
18256,30978
18257,31106
18258,31109
18259,31172
18260,31206
18261,31296
18262,31313
18263,31512
18264,31588
18265,31664
18266,31672
18267,31736
18268,31868
18269,31938
18270,32054
18271,32124
18272,32126
18273,32199
18274,32205
18275,32286
18276,32371
18277,32395
18278,32451
18279,32565
18280,32776
18281,32875
18282,32887
18283,33060
18284,33061
18285,33126
18286,33165
18287,33188
18288,33405
18289,33407
18290,33511
18291,33560
18292,33567
18293,33573
18294,33611
18295,33622
18296,33671
18297,33673
18298,33841
18299,33845
18300,33850
18301,33954
18302,33999
18303,34089
18304,34150
18305,34314
18306,34316
18307,34352
18308,34360
18309,34552
18310,34946
18311,34975
18312,34995
18313,35030
18314,35042
18315,35148
18316,35270
18317,35272
18318,35414
18319,35418
18320,35424
18321,35497
18322,35512
18323,35580
18324,35583
18325,36144
18326,36149
18327,36337
18328,36386
18329,36483
18330,36484
18331,36531
18332,36539
18333,36612
18334,36668
18335,36676
18336,36695
18337,36811
18338,36945
18339,36947
18340,37250
18341,37257
18342,37311
18343,37317
18344,37442
18345,37530
18346,37572
18347,37586
18348,37606
18349,37610
18350,37613
18351,37663
18352,37680
18353,37770
18354,37863
18355,37865
18356,37871
18357,37954
18358,37961
18359,37965
18360,37993
18361,38083
18362,38089
18363,38200
18364,38201
18365,38232
18366,38249
18367,38295
18368,38312
18369,38368
18370,38400
18371,38403
18372,38408
18373,38612
18374,38674
18375,38678
18376,38787
18377,38789
18378,38791
18379,39026
18380,39029
18381,39131
18382,39139
18383,39204
18384,39286
18385,39394
18386,39549
18387,39998
18388,40007
18389,40069
18390,40104
18391,40113
18392,40225
18393,40254
18394,40256
18395,40342
18396,40573
18397,40772
18398,41088
18399,41095
18400,41146
18401,41161
18402,41169
18403,41205
18404,41268
18405,41271
18406,41406
18407,41471
18408,41478
18409,41656
18410,41660
18411,41661
18412,41720
18413,41726
18414,41872
18415,41882
18416,41961
18417,42007
18418,42078
18419,42084
18420,42128
18421,42135
18422,42179
18423,42435
18424,42437
18425,42492
18426,42539
18427,42625
18428,42634
18429,42732
18430,42857
18431,42861
18432,42958
18433,43236
18434,43244
18435,43253
18436,43294
18437,43337
18438,43452
18439,43478
18440,43569
18441,43572
18442,43689
18443,43694
18444,44087
18445,44184
18446,44192
18447,44252
18448,44260
18449,44310
18450,44316
18451,44371
18452,44594
18453,44606
18454,44664
18455,44677
18456,44958
18457,45033
18458,45043
18459,45325
18460,45329
18461,45338
18462,45536
18463,45583
18464,45584
18465,45956
18466,45962
18467,45972
18468,45977
18469,46022
18470,46203
18471,46212
18472,46255
18473,46269
18474,46333
18475,46459
18476,46558
18477,46617
18478,46651
18479,46749
18480,46836
18481,46888
18482,46968
18483,46970
18484,47034
18485,47039
18486,47042
18487,47091
18488,47226
18489,47227
18490,47350
18491,47404
18492,47469
18493,47734
18494,47748
18495,47929
18496,47935
18497,47944
18498,48146
18499,48188
18500,48308
18501,48313
18502,48366
18503,48367
18504,48374
18505,48419
18506,48671
18507,48729
18508,48732
18509,48791
18510,48796
18511,48867
18512,48918
18513,48953
18514,49128
18515,49207
18516,49219
18517,49333
18518,49336
18519,49421
18520,49493
18521,49510
18522,49552
18523,49628
18524,49662
18525,49667
18526,50034
18527,50078
18528,50094
18529,50156
18530,50211
18531,50217
18532,50416
18533,50490
18534,50494
18535,50615
18536,50624
18537,50730
18538,50924
18539,50931
18540,50969
18541,50981
18542,51077
18543,51161
18544,51186
18545,51232
18546,51358
18547,51376
18548,51487
18549,51494
18550,51530
18551,51640
18552,51828
18553,51901
18554,51961
18555,51977
18556,52130
18557,52132
18558,52182
18559,52342
18560,52361
18561,52602
18562,52608
18563,52777
18564,52791
18565,52850
18566,52861
18567,53058
18568,53159
18569,53168
18570,53523
18571,53525
18572,53576
18573,53656
18574,53657
18575,53883
18576,53890
18577,53937
18578,53950
18579,54047
18580,54048
18581,54105
18582,54106
18583,54151
18584,54155
18585,54316
18586,54319
18587,54372
18588,54511
18589,54548
18590,54558
18591,54791
18592,54867
18593,54873
18594,55045
18595,55078
18596,55084
18597,55255
18598,55940
18599,55944
18600,56269
18601,56418
18602,56507
18603,56551
18604,56600
18605,56674
18606,56675
18607,56728
18608,56731
18609,56964
18610,56997
18611,57001
18612,57264
18613,57267
18614,57427
18615,57431
18616,57433
18617,57481
18618,57600
18619,57645
18620,57657
18621,57718
18622,57725
18623,57953
18624,58006
18625,58055
18626,58057
18627,58110
18628,58114
18629,58531
18630,58540
18631,58548
18632,58607
18633,58676
18634,58681
18635,58800
18636,58807
18637,58911
18638,59011
18639,59016
18640,59079
18641,59140
18642,59410
18643,59418
18644,59470
18645,59479
18646,59669
18647,59674
18648,59726
18649,59730
18650,60082
18651,60083
18652,60143
18653,60152
18654,60426
18655,60566
18656,60628
18657,60629
18658,60841
18659,60845
18660,60882
18661,60976
18662,60980
18663,61020
18664,61032
18665,61083
18666,61085
18667,61087
18668,61126
18669,61127
18670,61322
18671,61906
18672,61979
18673,61983
18674,62280
18675,62285
18676,63283
18677,63291
18678,63324
18679,63620
18680,64343
18681,64349
18682,64400
18683,64597
18684,64919
18685,64973
18686,64979
18687,64980
18688,65053
18689,65318
18690,65326
18691,65363
18692,65599
18693,65612
18694,65666
18695,65676
18696,65815
18697,65824
18698,65825
18699,65870
18700,65871
18701,65915
18702,65946
18703,65958
18704,65989
18705,66003
18706,66059
18707,66063
18708,66160
18709,66169
18710,66209
18711,66646
18712,66647
18713,66649
18714,66737
18715,66947
18716,67007
18717,67015
18718,67052
18719,67062
18720,67222
18721,67257
18722,67314
18723,67324
18724,67674
18725,67677
18726,67885
18727,68039
18728,68046
18729,68217
18730,68225
18731,68269
18732,68270
18733,68487
18734,68707
18735,68772
18736,69012
18737,69060
18738,69375
18739,69376
18740,69770
18741,69991
18742,70000
18743,70057
18744,70330
18745,70331
18746,70378
18747,70381
18748,70958
18749,70978
18750,71028
18751,71302
18752,71338
18753,71383
18754,71460
18755,71465
18756,71503
18757,71505
18758,71514
18759,71580
18760,71587
18761,71630
18762,71636
18763,71681
18764,71741
18765,71748
18766,71947
18767,71951
18768,72127
18769,72134
18770,72279
18771,72340
18772,72348
18773,72564
18774,72565
18775,72600
18776,72667
18777,72670
18778,72751
18779,73513
18780,73517
18781,73803
18782,73805
18783,73852
18784,73859
18785,73863
18786,74060
18787,74106
18788,74113
18789,74117
18790,74174
18791,74205
18792,74210
18793,74264
18794,74347
18795,74352
18796,74689
18797,74740
18798,74745
18799,74808
18800,74931
18801,75055
18802,75152
18803,75208
18804,75344
18805,75346
18806,75349
18807,75404
18808,75578
18809,75587
18810,75628
18811,75645
18812,75698
18813,75707
18814,75781
18815,75924
18816,76173
18817,76226
18818,76228
18819,76380
18820,76805
18821,76811
18822,76872
18823,77266
18824,77275
18825,77284
18826,77600
18827,77601
18828,77639
18829,77702
18830,77706
18831,77773
18832,77904
18833,77909
18834,78078
18835,78287
18836,78329
18837,78331
18838,78463
18839,78467
18840,78501
18841,78513
18842,78643
18843,78652
18844,78700
18845,78801
18846,78804
18847,79020
18848,79021
18849,79028
18850,79352
18851,79353
18852,79413
18853,79422
18854,79429
18855,79511
18856,79522
18857,79563
18858,79583
18859,79625
18860,79779
18861,79826
18862,79831
18863,79840
18864,80109
18865,80122
18866,80159
18867,80164
18868,80169
18869,80218
18870,80377
18871,80505
18872,80586
18873,80631
18874,80632
18875,80638
18876,80692
18877,80700
18878,80708
18879,80753
18880,80756
18881,80801
18882,80803
18883,80967
18884,80976
18885,81038
18886,81041
18887,81225
18888,81232
18889,81492
18890,81498
18891,81617
18892,81682
18893,81685
18894,81845
18895,81891
18896,81899
18897,81944
18898,81982
18899,81992
18900,82034
18901,82046
18902,82052
18903,82200
18904,82253
18905,82258
18906,82263
18907,82468
18908,82473
18909,82575
18910,82579
18911,82958
18912,82961
18913,83138
18914,83140
18915,83793
18916,83850
18917,83867
18918,83997
18919,84009
18920,84346
18921,84355
18922,84398
18923,84416
18924,85355
18925,85397
18926,85405
18927,85409
18928,85931
18929,85935
18930,85984
18931,85997
18932,86038
18933,86042
18934,86165
18935,86168
18936,86169
18937,86205
18938,86265
18939,86437
18940,86443
18941,86493
18942,86528
18943,86607
18944,86613
18945,86757
18946,86766
18947,86774
18948,86777
18949,86810
18950,86824
18951,87211
18952,87255
18953,87722
18954,87729
18955,87925
18956,87934
18957,87939
18958,88108
18959,88152
18960,88157
18961,88289
18962,88295
18963,88353
18964,88354
18965,88750
18966,88763
18967,88820
18968,88870
18969,88874
18970,88882
18971,88921
18972,88964
18973,88972
18974,88998
18975,89005
18976,89080
18977,89083
18978,89211
18979,89285
18980,89520
18981,89559
18982,89602
18983,89881
18984,89883
18985,89936
18986,90018
18987,90023
18988,90073
18989,90143
18990,90151
18991,90914
18992,90973
18993,90978
18994,90979
18995,91035
18996,91041
18997,91047
18998,91084
18999,91086
19000,91134
19001,91143
19002,91144
19003,91260
19004,91269
19005,91308
19006,91320
19007,91550
19008,91616
19009,91628
19010,91675
19011,91681
19012,91685
19013,91852
19014,91857
19015,91903
19016,91973
19017,91982
19018,92049
19019,92340
19020,92620
19021,92622
19022,92659
19023,92671
19024,92796
19025,92797
19026,92946
19027,92958
19028,93016
19029,93085
19030,93122
19031,93301
19032,93304
19033,93364
19034,93375
19035,93428
19036,93432
19037,93440
19038,93488
19039,93497
19040,93504
19041,93787
19042,93789
19043,94516
19044,94531
19045,94578
19046,94625
19047,94649
19048,94686
19049,94688
19050,94693
19051,94875
19052,94883
19053,95013
19054,95016
19055,95020
19056,95063
19057,95217
19058,95272
19059,95313
19060,95438
19061,95443
19062,95554
19063,95722
19064,95964
19065,95975
19066,95982
19067,96007
19068,96083
19069,96086
19070,96150
19071,96192
19072,96208
19073,96305
19074,96549
19075,96679
19076,96743
19077,96751
19078,96795
19079,96857
19080,96896
19081,97030
19082,97169
19083,97170
19084,97433
19085,97496
19086,97502
19087,97506
19088,97540
19089,97543
19090,97600
19091,97609
19092,97755
19093,97764
19094,97902
19095,97915
19096,98273
19097,98330
19098,98334
19099,98469
19100,98726
19101,98738
19102,99155
19103,99159
19104,99193
19105,99203
19106,99265
19107,99309
19108,99312
19109,99369
19110,99501
19111,99509
19112,99565
19113,99568
19114,99708
19115,99716
19116,99769
19117,99983
19118,100155
19119,100162
19120,100217
19121,100340
19122,100443
19123,100446
19124,100700
19125,100703
19126,100905
19127,100909
19128,100954
19129,101037
19130,101093
19131,101097
19132,101206
19133,101560
19134,101569
19135,101634
19136,101670
19137,101674
19138,101942
19139,102028
19140,102036
19141,102315
19142,102317
19143,102425
19144,102570
19145,102988
19146,103046
19147,103199
19148,103206
19149,103265
19150,103278
19151,103320
19152,103822
19153,103831
19154,103880
19155,103888
19156,104528
19157,104662
19158,104827
19159,104870
19160,105073
19161,105082
19162,105084
19163,105134
19164,105338
19165,105344
19166,105406
19167,105407
19168,105574
19169,105580
19170,105718
19171,105776
19172,105809
19173,106010
19174,106014
19175,106060
19176,106120
19177,106132
19178,106288
19179,106357
19180,106376
19181,106419
19182,106423
19183,106429
19184,106432
19185,106587
19186,106655
19187,106656
19188,106794
19189,106800
19190,106879
19191,106884
19192,106940
19193,106946
19194,107263
19195,107276
19196,107326
19197,107658
19198,107662
19199,107709
19200,107717
19201,107726
19202,107878
19203,108079
19204,108084
19205,108235
19206,108662
19207,108674
19208,109144
19209,109476
19210,109479
19211,109525
19212,109533
19213,109577
19214,109615
19215,109624
19216,110158
19217,110215
19218,110222
19219,110363
19220,110368
19221,110415
19222,110461
19223,110466
19224,110474
19225,110753
19226,110762
19227,110817
19228,111239
19229,111241
19230,111279
19231,111343
19232,111383
19233,111394
19234,111518
19235,111573
19236,111582
19237,111640
19238,111659
19239,111707
19240,111711
19241,111750
19242,111802
19243,111808
19244,111866
19245,111930
19246,111970
19247,111973
19248,112164
19249,112203
19250,112239
19251,112240
19252,112294
19253,112299
19254,112355
19255,112381
19256,112388
19257,112434
19258,112558
19259,112630
19260,112672
19261,112689
19262,112907
19263,112908
19264,113051
19265,113158
19266,113162
19267,113275
19268,113320
19269,113334
19270,113339
19271,113385
19272,113541
19273,113549
19274,113616
19275,113621
19276,113625
19277,113677
19278,113681
19279,113738
19280,113741
19281,114042
19282,114048
19283,114280
19284,114287
19285,114331
19286,114357
19287,114385
19288,114551
19289,114556
19290,114720
19291,114727
19292,114774
19293,114778
19294,114881
19295,114887
19296,115252
19297,115256
19298,115299
19299,115302
19300,115356
19301,115359
19302,115403
19303,115464
19304,115473
19305,115712
19306,115719
19307,115927
19308,115930
19309,115938
19310,115965
19311,116008
19312,116340
19313,116364
19314,116448
19315,116499
19316,116534
19317,116586
19318,116694
19319,116711
19320,116742
19321,116842
19322,116900
19323,116904
19324,116910
19325,116964
19326,116972
19327,117028
19328,117037
19329,117230
19330,117239
19331,117276
19332,117285
19333,117328
19334,117370
19335,117438
19336,117491
19337,117542
19338,117554
19339,117648
19340,117649
19341,117979
19342,118083
19343,118092
19344,118170
19345,118257
19346,118430
19347,118434
19348,118646
19349,118649
19350,118655
19351,118740
19352,118827
19353,118835
19354,118837
19355,118880
19356,118939
19357,118947
19358,119001
19359,119004
19360,119103
19361,119153
19362,119458
19363,119462
19364,119647
19365,119700
19366,119711
19367,119741
19368,119748
19369,119752
19370,119842
19371,119849
19372,119899
19373,119906
19374,119961
19375,120017
19376,120087
19377,120283
19378,120735
19379,120738
19380,120746
19381,120796
19382,121046
19383,121122
19384,121129
19385,121181
19386,121189
19387,121355
19388,121400
19389,121405
19390,121498
19391,121667
19392,121674
19393,121726
19394,121785
19395,121786
19396,121922
19397,122143
19398,122186
19399,122198
19400,122242
19401,122368
19402,122375
19403,122424
19404,122431
19405,122470
19406,122510
19407,122531
19408,122788
19409,122797
19410,122850
19411,122858
19412,122896
19413,122902
19414,122926
19415,122934
19416,122969
19417,122977
19418,122978
19419,123156
19420,123310
19421,123318
19422,123468
19423,123482
19424,123532
19425,123543
19426,123594
19427,123625
19428,123663
19429,123705
19430,123952
19431,124044
19432,124054
19433,124099
19434,124189
19435,124196
19436,124247
19437,124480
19438,124488
19439,124589
19440,124597
19441,124656
19442,124697
19443,124700
19444,124704
19445,124756
19446,124763
19447,124818
19448,124929
19449,124933
19450,125063
19451,125097
19452,125139
19453,125184
19454,125318
19455,125373
19456,125410
19457,125522
19458,125529
19459,125576
19460,125586
19461,125622
19462,125674
19463,125733
19464,125859
19465,125914
19466,125960
19467,126013
19468,126028
19469,126073
19470,126082
19471,126083
19472,126135
19473,126139
19474,126285
19475,126343
19476,126344
19477,126392
19478,126397
19479,126427
19480,126568
19481,126626
19482,126634
19483,126670
19484,126672
19485,126742
19486,126747
19487,126894
19488,126899
19489,126938
19490,126950
19491,126981
19492,127034
19493,127049
19494,127177
19495,127178
19496,127222
19497,127256
19498,127441
19499,127442
19500,127449
19501,127455
19502,127648
19503,127654
19504,127695
19505,127699
19506,127979
19507,128045
19508,128060
19509,128098
19510,128199
19511,128201
19512,128436
19513,128439
19514,128576
19515,128714
19516,128744
19517,128750
19518,128979
19519,128982
19520,128989
19521,129045
19522,129051
19523,129134
19524,129306
19525,129592
19526,129637
19527,129793
19528,129802
19529,129811
19530,129854
19531,130024
19532,130032
19533,130072
19534,130146
19535,130184
19536,130199
19537,130246
19538,130298
19539,130302
19540,130359
19541,130367
19542,130413
19543,130416
19544,130459
19545,130474
19546,130520
19547,130528
19548,130573
19549,130628
19550,130675
19551,130678
19552,130826
19553,130907
19554,130916
19555,130994
19556,131010
19557,131054
19558,131109
19559,131123
19560,131166
19561,131373
19562,131380
19563,131389
19564,131657
19565,131667
19566,131721
19567,132082
19568,132087
19569,132268
19570,132333
19571,132486
19572,132542
19573,132547
19574,132551
19575,132586
19576,132595
19577,132597
19578,132630
19579,132636
19580,132920
19581,132996
19582,133039
19583,133083
19584,133098
19585,133216
19586,133346
19587,133354
19588,133538
19589,133601
19590,133604
19591,133655
19592,133759
19593,133896
19594,133901
19595,133951
19596,133956
19597,134020
19598,134125
19599,134191
19600,134236
19601,134243
19602,134335
19603,134337
19604,134344
19605,134478
19606,134529
19607,134533
19608,134534
19609,134573
19610,134579
19611,134580
19612,134761
19613,134797
19614,134814
19615,134866
19616,134909
19617,134916
19618,135143
19619,135199
19620,135201
19621,135248
19622,135257
19623,135476
19624,135626
19625,135781
19626,135787
19627,136463
19628,136525
19629,136629
19630,136644
19631,136696
19632,136710
19633,136760
19634,136763
19635,136879
19636,136881
19637,136966
19638,137067
19639,137069
19640,137346
19641,137348
19642,137402
19643,137423
19644,137459
19645,137472
19646,137521
19647,137645
19648,137651
19649,137708
19650,137821
19651,137836
19652,137909
19653,137964
19654,138328
19655,138471
19656,138473
19657,138477
19658,138485
19659,138533
19660,138573
19661,138782
19662,138833
19663,138892
19664,138964
19665,138972
19666,138976
19667,139047
19668,139097
19669,139141
19670,139200
19671,139245
19672,139254
19673,139316
19674,139317
19675,139362
19676,139397
19677,139405
19678,139570
19679,139580
19680,139628
19681,139643
19682,139765
19683,139768
19684,139869
19685,139874
19686,140072
19687,140077
19688,140120
19689,140129
19690,140181
19691,140182
19692,140260
19693,140304
19694,140312
19695,140389
19696,140393
19697,140515
19698,140524
19699,140729
19700,140738
19701,140838
19702,140854
19703,140889
19704,140936
19705,140942
19706,140945
19707,141118
19708,141127
19709,141194
19710,141245
19711,141251
19712,141260
19713,141317
19714,141324
19715,141388
19716,141444
19717,141449
19718,141504
19719,141535
19720,141735
19721,141843
19722,141890
19723,141947
19724,142043
19725,142050
19726,142109
19727,142111
19728,142245
19729,142306
19730,142307
19731,142409
19732,142417
19733,142472
19734,142539
19735,142577
19736,142605
19737,142927
19738,143115
19739,143121
19740,143308
19741,143391
19742,143442
19743,143709
19744,143744
19745,143788
19746,143797
19747,143803
19748,143808
19749,143816
19750,143866
19751,143874
19752,143918
19753,144132
19754,144295
19755,144362
19756,144469
19757,144474
19758,144561
19759,144596
19760,144614
19761,144662
19762,144740
19763,144743
19764,144784
19765,144841
19766,144933
19767,144961
19768,145000
19769,145122
19770,145127
19771,145370
19772,145378
19773,145414
19774,145419
19775,145687
19776,145694
19777,145766
19778,145814
19779,145873
19780,145913
19781,145967
19782,145971
19783,146033
19784,146090
19785,146096
19786,146142
19787,146197
19788,146241
19789,146250
19790,146313
19791,146326
19792,146351
19793,146443
19794,146488
19795,146500
19796,146750
19797,146791
19798,146796
19799,146831
19800,146840
19801,146898
19802,146903
19803,146904
19804,146987
19805,147054
19806,147094
19807,147150
19808,147220
19809,147253
19810,147356
19811,147469
19812,147636
19813,147692
19814,147772
19815,147786
19816,147887
19817,148024
19818,148028
19819,148110
19820,148123
19821,148238
19822,148290
19823,148361
19824,148463
19825,148464
19826,148754
19827,148799
19828,148810
19829,148911
19830,148918
19831,149245
19832,149439
19833,149442
19834,149565
19835,149604
19836,149609
19837,149668
19838,149779
19839,150085
19840,150097
19841,150211
19842,150214
19843,150262
19844,150289
19845,150352
19846,150395
19847,150397
19848,150431
19849,150499
19850,150505
19851,150514
19852,150604
19853,150658
19854,150676
19855,150972
19856,151027
19857,151037
19858,151237
19859,151241
19860,151341
19861,151349
19862,151549
19863,151556
19864,151557
19865,151768
19866,151894
19867,152010
19868,152022
19869,152084
19870,152172
19871,152174
19872,152219
19873,152311
19874,152414
19875,152419
19876,152466
19877,152469
19878,152516
19879,152665
19880,152731
19881,152787
19882,153014
19883,153075
19884,153108
19885,153111
19886,153279
19887,153293
19888,153386
19889,153399
19890,153490
19891,153572
19892,153585
19893,153617
19894,153693
19895,153750
19896,153763
19897,153813
19898,153854
19899,153863
19900,153972
19901,153979
19902,154037
19903,154189
19904,154334
19905,154371
19906,154743
19907,154777
19908,154790
19909,154897
19910,154905
19911,155254
19912,155301
19913,155315
19914,155348
19915,155360
19916,155406
19917,155408
19918,155411
19919,155678
19920,155832
19921,155846
19922,155887
19923,155888
19924,156140
19925,156182
19926,156429
19927,156541
19928,156602
19929,156620
19930,156712
19931,156819
19932,156825
19933,156869
19934,156884
19935,156914
19936,156929
19937,157055
19938,157142
19939,157150
19940,157196
19941,157213
19942,157251
19943,157273
19944,157314
19945,157353
19946,157458
19947,157464
19948,157562
19949,157568
19950,157574
19951,157619
19952,157660
19953,157665
19954,157709
19955,157720
19956,157783
19957,157790
19958,157843
19959,157850
19960,157851
19961,157907
19962,157916
19963,157925
19964,157928
19965,158030
19966,158031
19967,158073
19968,158127
19969,158129
19970,158135
19971,158200
19972,158240
19973,158256
19974,158309
19975,158320
19976,158468
19977,158475
19978,158600
19979,158668
19980,158677
19981,158734
19982,158768
19983,159032
19984,159038
19985,159043
19986,159098
19987,159155
19988,159162
19989,159347
19990,159356
19991,159361
19992,159392
19993,159397
19994,159651
19995,159659
19996,159758
19997,159821
19998,159834
19999,159889
20000,160002
20001,160020
20002,160056
20003,160069
20004,160337
20005,160348
20006,160408
20007,160470
20008,160478
20009,160484
20010,160531
20011,160539
20012,160643
20013,160649
20014,160688
20015,160693
20016,160742
20017,160749
20018,160804
20019,161010
20020,161188
20021,161279
20022,161436
20023,161444
20024,161511
20025,161596
20026,161603
20027,161620
20028,161667
20029,161677
20030,161704
20031,161758
20032,161767
20033,161891
20034,161892
20035,161901
20036,161945
20037,161949
20038,161950
20039,161957
20040,162011
20041,162119
20042,162234
20043,162255
20044,162330
20045,162372
20046,162380
20047,162461
20048,162472
20049,162502
20050,162579
20051,162671
20052,162685
20053,162731
20054,162738
20055,162984
20056,163046
20057,163082
20058,163135
20059,163149
20060,163253
20061,163298
20062,163302
20063,163319
20064,163332
20065,163369
20066,163380
20067,163432
20068,163520
20069,163525
20070,163590
20071,163597
20072,163732
20073,163805
20074,163891
20075,163894
20076,164011
20077,164012
20078,164018
20079,164027
20080,164154
20081,164218
20082,164344
20083,164452
20084,164470
20085,164826
20086,164945
20087,165053
20088,165056
20089,165153
20090,165192
20091,165200
20092,165244
20093,165252
20094,165527
20095,165528
20096,165590
20097,165639
20098,165717
20099,165766
20100,165773
20101,165779
20102,165823
20103,165928
20104,166060
20105,166585
20106,166594
20107,166747
20108,166788
20109,166797
20110,166806
20111,166997
20112,167194
20113,167195
20114,167274
20115,167521
20116,167539
20117,167573
20118,167728
20119,167739
20120,168037
20121,168050
20122,168090
20123,168232
20124,168239
20125,168297
20126,168485
20127,168516
20128,168572
20129,168593
20130,168740
20131,168748
20132,168755
20133,168955
20134,168963
20135,169017
20136,169065
20137,169072
20138,169133
20139,169147
20140,169206
20141,169214
20142,169353
20143,169363
20144,169397
20145,169450
20146,169529
20147,169571
20148,169627
20149,169662
20150,169673
20151,169705
20152,169713
20153,169791
20154,169792
20155,169847
20156,169850
20157,169857
20158,170094
20159,170298
20160,170363
20161,170532
20162,170540
20163,170546
20164,170626
20165,170649
20166,170676
20167,170847
20168,170858
20169,170914
20170,170961
20171,170972
20172,171133
20173,171284
20174,171290
20175,171345
20176,171429
20177,171632
20178,171644
20179,171710
20180,171941
20181,172158
20182,172161
20183,172286
20184,172295
20185,172302
20186,172320
20187,172331
20188,172410
20189,172419
20190,172421
20191,172730
20192,172806
20193,172905
20194,172910
20195,172963
20196,172971
20197,173168
20198,173174
20199,173178
20200,173234
20201,173240
20202,173290
20203,173334
20204,173374
20205,173422
20206,173445
20207,173498
20208,173630
20209,173678
20210,173720
20211,173766
20212,173768
20213,173997
20214,174103
20215,174519
20216,174535
20217,174576
20218,174672
20219,174708
20220,174715
20221,174764
20222,174784
20223,174896
20224,174898
20225,175157
20226,175165
20227,175167
20228,175205
20229,175211
20230,175314
20231,175317
20232,175365
20233,175437
20234,175440
20235,175573
20236,175714
20237,175723
20238,175724
20239,175792
20240,175800
20241,175861
20242,175899
20243,175903
20244,175905
20245,175967
20246,176008
20247,176070
20248,176081
20249,176230
20250,176233
20251,176406
20252,176466
20253,176474
20254,176572
20255,176577
20256,176580
20257,176625
20258,176688
20259,176757
20260,176762
20261,176820
20262,176827
20263,176829
20264,176836
20265,176980
20266,176992
20267,177024
20268,177026
20269,177148
20270,177264
20271,177272
20272,177348
20273,177354
20274,177466
20275,177470
20276,177476
20277,177521
20278,177522
20279,177537
20280,177634
20281,177644
20282,177804
20283,177855
20284,177859
20285,178007
20286,178086
20287,178092
20288,178098
20289,178158
20290,178172
20291,178287
20292,178289
