order,value
2670,317
2671,300
2672,307
2673,318
2674,321
2675,319
2676,327
2677,322
2678,339
2679,315
2680,318
2681,315
2682,324
2683,311
2684,308
2685,305
2686,323
2687,324
2688,324
2689,322
2690,335
2691,330
2692,327
2693,338
2694,328
2695,338
2696,331
2697,345
2698,346
2699,349
2700,355
2701,360
2702,368
2703,369
2704,368
2705,368
2706,368
2707,366
2708,374
2709,373
2710,373
2711,364
2712,361
2713,348
2714,356
2715,375
2716,372
2717,369
2718,370
2719,374
2720,375
2721,374
2722,361
2723,360
2724,378
2725,384
2726,387
2727,387
2728,387
2729,386
2730,380
2731,383
2732,385
2733,384
2734,378
2735,381
2736,376
2737,376
2738,384
2739,390
2740,395
2741,397
2742,396
2743,391
2744,386
2745,385
2746,376
2747,339
2748,348
2749,338
2750,342
2751,339
2752,334
2753,339
2754,331
2755,334
2756,332
2757,328
2758,327
2759,341
2760,348
2761,349
2762,347
2763,341
2764,352
2765,355
2766,338
2767,327
2768,326
2769,327
2770,328
2771,333
2772,343
2773,336
2774,340
2775,342
2776,353
2777,360
2778,366
2779,366
2780,363
2781,369
2782,365
2783,360
2784,360
2785,361
2786,369
2787,369
2788,382
2789,382
2790,384
2791,379
2792,384
2793,380
2794,389
2795,381
2796,379
2797,381
2798,380
2799,385
2800,388
2801,397
2802,390
2803,392
2804,389
2805,397
2806,390
2807,388
2808,390
2809,394
2810,385
2811,380
2812,370
2813,369
2814,365
2815,370
2816,364
2817,370
2818,360
2819,370
2820,395
2821,412
2822,392
2823,401
2824,409
2825,409
2826,423
2827,412
2828,405
2829,409
2830,415
2831,423
2832,426
2833,426
2834,424
2835,426
2836,426
2837,424
2838,425
2839,426
2840,423
2841,422
2842,400
2843,401
2844,400
2845,406
2846,405
2847,414
2848,408
2849,412
2850,412
2851,414
2852,420
2853,416
2854,403
2855,398
2856,408
2857,407
2858,412
2859,416
2860,409
2861,421
2862,414
2863,414
2864,403
2865,407
2866,399
2867,381
2868,380
2869,381
2870,377
2871,373
2872,378
2873,368
2874,372
2875,360
2876,380
2877,378
2878,377
2879,377
2880,360
2881,357
2882,364
2883,357
2884,356
2885,351
2886,346
2887,363
2888,371
2889,374
2890,365
2891,368
2892,360
2893,362
2894,366
2895,369
2896,366
2897,370
2898,374
2899,375
2900,373
2901,371
2902,365
2903,365
2904,362
2905,387
2906,410
2907,411
2908,411
2909,418
2910,405
2911,415
2912,403
2913,405
2914,396
2915,401
2916,398
2917,407
2918,410
2919,409
2920,413
2921,408
2922,410
2923,421
2924,419
2925,399
2926,402
2927,400
2928,399
2929,399
2930,396
2931,391
2932,392
2933,390
2934,391
2935,391
2936,395
2937,388
2938,370
2939,369
2940,366
2941,370
2942,364
2943,367
2944,373
2945,372
2946,378
2947,370
2948,405
2949,372
2950,381
2951,377
2952,364
2953,368
2954,370
2955,369
2956,375
2957,369
2958,374
2959,372
2960,377
2961,369
2962,375
2963,374
2964,370
2965,374
2966,367
2967,373
2968,367
2969,370
2970,366
2971,367
2972,379
2973,383
2974,389
2975,385
2976,376
2977,389
2978,393
2979,391
2980,392
2981,388
2982,391
2983,391
2984,387
2985,378
2986,379
2987,383
2988,384
2989,384
2990,381
2991,374
