order,value
1700,612
1701,711
1702,672
1703,642
1704,615
1705,590
1706,1496
1707,663
1708,670
1709,202
1710,471
1711,622
1712,469
1713,446
1714,708
1715,677
1716,206
1717,649
1718,659
1719,602
1720,2038
1721,360
1722,339
1723,786
1724,48
1725,475
1726,749
1727,323
1728,353
1729,689
1730,522
1731,567
1732,2005
1733,678
1734,426
1735,585
1736,699
1737,659
1738,569
1739,703
1740,550
1741,710
1742,663
1743,488
1744,621
1745,710
1746,606
1747,568
1748,296
1749,711
1750,55
1751,457
1752,321
1753,685
1754,711
1755,738
1756,366
1757,438
1758,688
1759,363
1760,457
1761,682
1762,595
1763,625
1764,650
1765,553
1766,513
1767,644
1768,700
1769,702
1770,669
1771,692
1772,616
1773,634
1774,577
1775,600
1776,690
1777,710
1778,417
1779,676
1780,537
1781,739
1782,407
1783,1458
1784,650
1785,234
1786,613
1787,619
1788,641
1789,678
1790,677
1791,652
1792,716
1793,716
1794,600
1795,671
1796,802
1797,605
1798,436
1799,608
1800,677
1801,478
1802,685
1803,275
1804,696
1805,245
1806,566
1807,433
1808,684
1809,691
1810,326
1811,598
1812,591
1813,2116
1814,586
1815,1323
1816,679
1817,615
1818,588
1819,688
1820,434
1821,678
1822,707
1823,656
1824,665
1825,602
1826,588
1827,623
1828,346
1829,674
1830,668
1831,693
1832,790
1833,703
1834,472
1835,698
1836,710
1837,180
1838,1374
1839,373
1840,487
1841,690
1842,476
1843,550
1844,676
1845,304
1846,432
1847,690
1848,434
1849,673
1850,308
1851,687
1852,736
1853,677
1854,189
1855,546
1856,264
1857,624
1858,142
1859,1748
1860,685
1861,286
1862,826
1863,713
1864,859
1865,636
1866,39
1867,287
1868,187
1869,2214
1870,687
1871,469
1872,769
1873,374
1874,288
1875,671
1876,582
1877,684
1878,681
1879,721
1880,382
1881,609
1882,648
1883,499
1884,663
1885,697
1886,508
1887,580
1888,739
1889,459
1890,141
1891,512
1892,505
1893,104
1894,716
1895,552
1896,641
1897,182
1898,608
1899,349
1900,747
1901,173
1902,317
1903,716
1904,694
1905,599
1906,1381
1907,301
1908,139
1909,670
1910,420
1911,688
1912,455
1913,605
1914,705
1915,679
1916,669
1917,641
1918,286
1919,678
1920,539
1921,656
1922,683
1923,379
1924,1645
1925,657
1926,650
1927,700
1928,714
1929,703
1930,564
1931,383
1932,703
1933,103
1934,698
1935,823
1936,343
1937,440
1938,564
1939,184
1940,756
1941,684
1942,674
1943,473
1944,697
1945,677
1946,557
1947,679
1948,269
1949,549
1950,687
1951,671
1952,420
1953,635
1954,693
1955,1947
1956,340
1957,447
1958,369
1959,598
1960,557
1961,679
1962,689
1963,467
1964,564
1965,677
1966,185
1967,634
1968,400
1969,644
1970,671
1971,111
1972,687
1973,667
1974,484
1975,216
1976,640
1977,1506
1978,678
1979,592
1980,224
1981,681
1982,681
1983,725
1984,393
1985,521
1986,678
1987,692
1988,175
1989,647
1990,678
1991,356
1992,657
1993,688
1994,552
1995,658
1996,382
1997,693
1998,693
1999,639
2000,501
2001,227
2002,1233
2003,701
2004,176
2005,626
2006,305
2007,543
2008,5
2009,144
2010,679
2011,426
2012,476
2013,412
2014,682
2015,704
2016,631
2017,691
2018,612
2019,403
2020,658
2021,386
2022,640
2023,552
2024,680
2025,529
2026,691
2027,656
2028,413
2029,275
2030,486
2031,102
2032,351
2033,504
2034,326
2035,1110
2036,463
2037,309
2038,682
2039,694
2040,1133
2041,677
2042,565
2043,688
2044,670
2045,676
2046,691
2047,611
2048,505
2049,415
2050,610
2051,680
2052,680
2053,632
2054,483
2055,583
2056,1587
2057,684
2058,704
2059,690
2060,712
2061,659
2062,707
2063,710
2064,183
2065,575
2066,416
2067,235
2068,680
2069,589
2070,683
2071,650
2072,665
2073,514
2074,696
2075,673
2076,692
2077,631
2078,314
2079,565
2080,556
2081,540
2082,676
2083,703
2084,624
2085,684
2086,385
2087,488
2088,376
2089,658
2090,67
2091,612
2092,1304
2093,673
2094,348
2095,592
2096,472
2097,688
2098,702
2099,659
2100,703
2101,681
2102,535
2103,657
2104,692
2105,661
2106,508
2107,438
2108,615
2109,662
2110,569
2111,120
2112,170
2113,301
2114,537
2115,617
2116,165
2117,1602
2118,612
2119,168
2120,308
2121,612
2122,533
2123,189
2124,1789
2125,417
2126,671
2127,672
2128,21
2129,379
2130,669
2131,699
2132,718
2133,686
2134,700
2135,684
2136,516
2137,605
2138,693
2139,284
2140,694
2141,657
2142,1650
2143,399
2144,1285
2145,577
2146,602
2147,505
2148,673
2149,13
2150,317
2151,666
2152,729
2153,670
2154,681
2155,619
2156,198
2157,308
2158,603
2159,317
2160,678
2161,558
2162,686
2163,676
2164,705
2165,490
2166,649
2167,704
2168,712
2169,672
2170,598
2171,703
2172,500
2173,656
2174,690
2175,1669
2176,669
2177,1260
2178,567
2179,434
2180,44
2181,697
2182,353
2183,181
2184,256
2185,1047
2186,407
2187,211
2188,434
2189,459
2190,673
2191,569
2192,511
2193,642
2194,674
2195,231
2196,1814
2197,678
2198,503
2199,591
2200,593
2201,680
2202,701
2203,662
2204,688
2205,619
2206,434
2207,609
2208,712
2209,670
2210,676
2211,697
2212,678
2213,213
2214,813
2215,936
2216,619
2217,326
2218,585
2219,347
2220,475
2221,199
2222,459
2223,668
2224,516
2225,154
2226,801
2227,290
2228,611
2229,1498
2230,688
2231,235
2232,24
2233,681
2234,617
2235,617
2236,680
2237,661
2238,695
2239,495
2240,691
2241,703
2242,1488
2243,646
2244,683
2245,424
2246,608
2247,394
2248,657
