order,value
1488,524
1489,524
1490,524
1491,546
1492,546
1493,546
1494,565
1495,565
1496,598
1497,600
1498,600
1499,600
1500,551
1501,551
1502,541
1503,541
1504,541
1505,550
1506,550
1507,550
1508,529
1509,529
1510,536
1511,536
1512,536
1513,522
1514,522
1515,522
1516,521
1517,527
1518,526
1519,496
1520,496
1521,525
1522,525
1523,525
1524,517
1525,517
1526,533
1527,533
1528,555
1529,555
1530,555
1531,594
1532,594
1533,610
1534,610
1535,610
1536,557
1537,557
1538,557
1539,539
1540,539
1541,539
1542,528
1543,528
1544,514
1545,514
1546,514
1547,510
1548,510
1549,510
1550,521
1551,521
1552,526
1553,526
1554,526
1555,513
1556,513
1557,513
1558,514
1559,514
1560,514
1561,534
1562,534
1563,529
1564,529
1565,529
1566,509
1567,509
1568,509
1569,568
1570,568
1571,526
1572,526
1573,540
1574,540
1575,520
1576,520
1577,520
1578,540
1579,532
1580,532
1581,527
1582,527
1583,534
1584,534
1585,531
1586,531
1587,531
1588,546
1589,546
1590,524
1591,537
1592,537
1593,537
1594,537
1595,537
1596,537
1597,525
1598,534
1599,534
1600,534
1601,524
1602,527
1603,527
1604,527
1605,534
1606,534
1607,538
1608,538
1609,538
1610,532
1611,532
1612,536
1613,536
1614,536
1615,531
1616,525
1617,525
1618,525
1619,520
1620,520
1621,520
1622,544
1623,544
1624,532
1625,532
1626,532
1627,519
1628,519
1629,539
1630,539
1631,539
1632,530
1633,530
1634,532
1635,532
1636,532
1637,518
1638,518
1639,538
1640,538
1641,524
1642,524
1643,538
1644,538
1645,546
1646,546
1647,552
1648,552
1649,552
1650,589
1651,589
1652,589
1653,594
1654,594
1655,598
1656,598
1657,620
1658,620
1659,567
1660,567
1661,567
1662,548
1663,534
1664,534
1665,530
1666,530
1667,530
1668,536
1669,536
1670,519
1671,529
1672,529
1673,529
1674,536
1675,544
1676,523
1677,523
1678,528
1679,528
1680,528
1681,525
1682,532
1683,532
1684,532
1685,522
1686,522
1687,522
1688,546
1689,546
1690,536
1691,536
1692,536
1693,534
1694,534
1695,535
1696,535
1697,535
1698,528
1699,528
1700,528
1701,530
1702,530
1703,546
1704,546
1705,546
1706,522
1707,522
1708,522
1709,529
1710,529
1711,529
1712,535
1713,535
1714,526
1715,526
1716,526
1717,524
1718,524
1719,524
1720,525
1721,525
1722,534
1723,521
