Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Compression Ratio
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,CHIMP,UNCOMPRESSED,559400,336300,7280,8067.0,0.2770260989010989
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,BUFF,UNCOMPRESSED,587900,174799,7280,7296.0,0.25054945054945055
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,PLAIN,UNCOMPRESSED,814700,80200,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,TS_2DIFF,UNCOMPRESSED,165901,133500,7280,8375.0,0.28760302197802196
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,RLE,UNCOMPRESSED,318700,177600,7280,28244.0,0.9699175824175824
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,SPRINTZ,UNCOMPRESSED,1694100,224601,7280,10345.0,0.3552541208791209
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,GORILLA,UNCOMPRESSED,480900,177600,7280,13662.0,0.4691620879120879
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,RLBE,UNCOMPRESSED,36488599,368800,7280,9204.0,0.31607142857142856
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,RAKE,UNCOMPRESSED,4583301,1800,7280,39925.0,1.3710508241758241
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,CHIMP,UNCOMPRESSED,433900,192800,7280,9714.0,0.3335851648351648
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,0,BUFF,UNCOMPRESSED,1465499,344799,7280,17306.0,0.5942994505494505
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,PLAIN,UNCOMPRESSED,870000,77600,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,TS_2DIFF,UNCOMPRESSED,156400,128800,7280,6757.0,0.23203983516483517
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,RLE,UNCOMPRESSED,316399,120400,7280,4498.0,0.15446428571428572
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,SPRINTZ,UNCOMPRESSED,1682500,209001,7280,5289.0,0.18162774725274725
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,GORILLA,UNCOMPRESSED,271500,125701,7280,5013.0,0.17214972527472527
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,RLBE,UNCOMPRESSED,30853900,463700,7280,13873.0,0.476407967032967
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,RAKE,UNCOMPRESSED,9056800,5600,7280,11952.0,0.4104395604395604
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,CHIMP,UNCOMPRESSED,352400,224800,7280,8062.0,0.2768543956043956
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle2.csv,1,BUFF,UNCOMPRESSED,568100,153101,7280,5476.0,0.18804945054945055
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,PLAIN,UNCOMPRESSED,804700,78100,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,TS_2DIFF,UNCOMPRESSED,208200,134899,7280,8375.0,0.28760302197802196
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,RLE,UNCOMPRESSED,371701,167101,7280,28244.0,0.9699175824175824
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,SPRINTZ,UNCOMPRESSED,1735500,174400,7280,10345.0,0.3552541208791209
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,GORILLA,UNCOMPRESSED,450800,173700,7280,13662.0,0.4691620879120879
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,RLBE,UNCOMPRESSED,45919500,378600,7280,9204.0,0.31607142857142856
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,RAKE,UNCOMPRESSED,4020001,3301,7280,39925.0,1.3710508241758241
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,CHIMP,UNCOMPRESSED,412900,178500,7280,9714.0,0.3335851648351648
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,0,BUFF,UNCOMPRESSED,1316900,274100,7280,17306.0,0.5942994505494505
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,PLAIN,UNCOMPRESSED,941200,1275899,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,TS_2DIFF,UNCOMPRESSED,245900,217100,7280,7921.0,0.2720123626373626
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,RLE,UNCOMPRESSED,585900,411799,7280,6400.0,0.21978021978021978
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,SPRINTZ,UNCOMPRESSED,6415700,1739800,7280,6628.0,0.2276098901098901
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,GORILLA,UNCOMPRESSED,1006400,227300,7280,7225.0,0.24811126373626374
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,RLBE,UNCOMPRESSED,44765600,558700,7280,19801.0,0.6799793956043956
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,RAKE,UNCOMPRESSED,4942600,2000,7280,14319.0,0.4917239010989011
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,CHIMP,UNCOMPRESSED,370099,201700,7280,8249.0,0.2832760989010989
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,1,BUFF,UNCOMPRESSED,682599,255900,7280,6386.0,0.21929945054945055
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,PLAIN,UNCOMPRESSED,864700,137700,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,TS_2DIFF,UNCOMPRESSED,280800,249200,7280,8375.0,0.28760302197802196
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,RLE,UNCOMPRESSED,533300,275500,7280,28244.0,0.9699175824175824
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,SPRINTZ,UNCOMPRESSED,1773300,183600,7280,10345.0,0.3552541208791209
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,GORILLA,UNCOMPRESSED,428601,207601,7280,13662.0,0.4691620879120879
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,RLBE,UNCOMPRESSED,38683199,709400,7280,9204.0,0.31607142857142856
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,RAKE,UNCOMPRESSED,4508901,2901,7280,39925.0,1.3710508241758241
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,CHIMP,UNCOMPRESSED,762400,386000,7280,9714.0,0.3335851648351648
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,0,BUFF,UNCOMPRESSED,2056300,618600,7280,17306.0,0.5942994505494505
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,PLAIN,UNCOMPRESSED,778399,71200,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,TS_2DIFF,UNCOMPRESSED,154099,127901,7280,10231.0,0.3513392857142857
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,RLE,UNCOMPRESSED,363000,143100,7280,27253.0,0.935885989010989
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,SPRINTZ,UNCOMPRESSED,1578899,283200,7280,8835.0,0.30339972527472525
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,GORILLA,UNCOMPRESSED,718600,173101,7280,24083.0,0.8270260989010989
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,RLBE,UNCOMPRESSED,43963699,560301,7280,17682.0,0.6072115384615384
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,RAKE,UNCOMPRESSED,6702801,3399,7280,21057.0,0.7231112637362638
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,CHIMP,UNCOMPRESSED,649500,476501,7280,9258.0,0.31792582417582416
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,1,BUFF,UNCOMPRESSED,1235400,387700,7280,10026.0,0.34429945054945055
